ZIP_CODE,CONTRACTING_OFFICE_CODE,DEPARTMENT_NAME,ADDRESS_STATE,ADDRESS_CITY,label,START_DATE,CONTRACTING_OFFICE_NAME,COUNTRY_CODE,iname,AGENCY_NAME,AGENCY_CODE
96002,129AC7,"AGRICULTURE, DEPARTMENT OF",CA,REDDING,contracting_office,04/01/2016 00:00:00,USDA FOREST SERVICE,USA,baed3f9e-89d1-11e7-89d0-1cc1de329608,FOREST SERVICE,12C2
80225-0287,140P20,"INTERIOR, DEPARTMENT OF THE",CO,DENVER,contracting_office,04/01/2016 00:00:00,DSC CONTRACTING SERVICES DIVISION,USA,bb30c238-89d1-11e7-89d0-1cc1de329608,NATIONAL PARK SERVICE,1443
22209,1131PL,UNITED STATES TRADE AND DEVELOPMENT AGENCY,VA,ARLINGTON,contracting_office,04/01/2016 00:00:00,US TRADE AND DEVELOPMENT AGENCY,USA,bae88e94-89d1-11e7-89d0-1cc1de329608,UNITED STATES TRADE AND DEVELOPMENT AGENCY,1153
20737,1231HL,"AGRICULTURE, DEPARTMENT OF",MD,RIVERDALE,contracting_office,04/01/2016 00:00:00,USDA  APHIS  M AND B CREC,USA,bb0aad88-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
83709,1202YG,"AGRICULTURE, DEPARTMENT OF",ID,BOISE,contracting_office,04/01/2016 00:00:00,USDA APHIS WILDLIFE SVC,USA,bb067a3a-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20523-1000,72MCF0,AGENCY FOR INTERNATIONAL DEVELOPMENT,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,USAID M/CFO,USA,bb807b94-89d1-11e7-89d0-1cc1de329608,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200
39501-1949,124D07,"AGRICULTURE, DEPARTMENT OF",MS,GULFPORT,contracting_office,04/01/2016 00:00:00,USDA  APHIS  PPQ,USA,bb17887a-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20250,1231AL,"AGRICULTURE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,USDA GIPSA,USA,baf9d702-89d1-11e7-89d0-1cc1de329608,NATIONAL AGRICULTURAL STATISTICS SERVICE,12H5
20520,19GH10,"STATE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,AMERICAN EMBASSY ACCRA,USA,bb4a0586-89d1-11e7-89d0-1cc1de329608,"STATE, DEPARTMENT OF",1900
20737,1232PM,"AGRICULTURE, DEPARTMENT OF",MD,RIVERDALE,contracting_office,04/01/2016 00:00:00,USDA APHIS VS PCMS,USA,bb0ee62c-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
85040,128142,"AGRICULTURE, DEPARTMENT OF",AZ,PHOENIX,contracting_office,04/01/2016 00:00:00,USDA  AMS  COTTON DIVISION,USA,bb02447a-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
20520,19YE70,"STATE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,AMERICAN EMBASSY SANAA,USA,bb5273fe-89d1-11e7-89d0-1cc1de329608,"STATE, DEPARTMENT OF",1900
97524,360411,"VETERANS AFFAIRS, DEPARTMENT OF",OR,EAGLE POINT,contracting_office,04/01/2016 00:00:00,DEPT OF VETERANS AFFAIRS,USA,bb56a774-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
92101,15JA98,"JUSTICE, DEPARTMENT OF",CA,SAN DIEGO,contracting_office,04/01/2016 00:00:00,U.S. ATTORNEYS OFFICE-CA(S) (USA98),USA,bb3920d6-89d1-11e7-89d0-1cc1de329608,"OFFICES, BOARDS AND DIVISIONS",1501
20755-5290,N62936,DEPT OF DEFENSE,MD,FORT GEORGE G MEADE,contracting_office,10/01/2004 00:00:00,CRYPTOLOGIC WARFARE GROUP SIX,USA,bb9a092e-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
97754,1204N1,"AGRICULTURE, DEPARTMENT OF",OR,PRINEVILLE,contracting_office,04/01/2016 00:00:00,USDA FS  WESTERN WIDLAND ENVIRONMEN,USA,bae89074-89d1-11e7-89d0-1cc1de329608,FOREST SERVICE,12C2
66048,36F255,"VETERANS AFFAIRS, DEPARTMENT OF",KS,LEAVENWORTH,contracting_office,04/01/2016 00:00:00,255F NCO 15 NON VA CARE (00255F),USA,bb6769a6-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
55108,1257G2,"AGRICULTURE, DEPARTMENT OF",MN,SAINT PAUL,contracting_office,04/01/2016 00:00:00,USDA FOREST SERVICE,USA,baed3cbe-89d1-11e7-89d0-1cc1de329608,FOREST SERVICE,12C2
31701,124426,"AGRICULTURE, DEPARTMENT OF",GA,ALBANY,contracting_office,04/01/2016 00:00:00,USDA APHIS WS,USA,bb1321d4-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
96819,129216,"AGRICULTURE, DEPARTMENT OF",HI,HONOLULU,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ,USA,bb2425e2-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
50322,1261YH,"AGRICULTURE, DEPARTMENT OF",IA,URBANDALE,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ,USA,bb1bb50e-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
84148,36P660,"VETERANS AFFAIRS, DEPARTMENT OF",UT,SALT LAKE CITY,contracting_office,04/01/2016 00:00:00,660P-SALT LAKE CITY PROSTCS(00660P),USA,bb6b948c-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
24153,36C658,"VETERANS AFFAIRS, DEPARTMENT OF",VA,SALEM,contracting_office,04/01/2016 00:00:00,658-SALEM (00658),USA,bb67684e-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
63125-4194,366418,"VETERANS AFFAIRS, DEPARTMENT OF",MO,SAINT LOUIS,contracting_office,04/01/2016 00:00:00,DEPT OF VETRANS AFFAIRS,USA,bb5f0956-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
20520,19TC12,"STATE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,AMERICAN CONSULATE DUBAI,USA,bb4e44f2-89d1-11e7-89d0-1cc1de329608,"STATE, DEPARTMENT OF",1900
38055-5028,N00022,DEPT OF DEFENSE,TN,MILLINGTON,contracting_office,10/01/2010 00:00:00,CHIEF OF NAVAL PERSONNEL,USA,bb8d444a-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
93437-5212,FA4610,DEPT OF DEFENSE,CA,VANDENBERG AFB,contracting_office,10/01/2004 00:00:00,FA4610  30 CONS LGC,USA,bbaaf708-89d1-11e7-89d0-1cc1de329608,DEPT OF THE AIR FORCE,5700
94107,70FBR9,"HOMELAND SECURITY, DEPARTMENT OF",CA,SAN FRANCISCO,contracting_office,04/01/2016 00:00:00,REGION 9: EMERGENCY PREPAREDNESS AN,USA,bb7c477c-89d1-11e7-89d0-1cc1de329608,FEDERAL EMERGENCY MANAGEMENT AGENCY,7022
16602,36P503,"VETERANS AFFAIRS, DEPARTMENT OF",PA,ALTOONA,contracting_office,04/01/2016 00:00:00,503P-ALTOONA PROSTHETICS(00503P),USA,bb676af6-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
23836,S5120A,DEPT OF DEFENSE,VA,CHESTER,contracting_office,10/01/2004 00:00:00,DEFENSE CONTRACT MANAGMENT AGENCY,USA,bbb78bc0-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
20520,19CB60,"STATE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,AMERICAN EMBASSY PHNOM PENH,USA,bb4a043e-89d1-11e7-89d0-1cc1de329608,"STATE, DEPARTMENT OF",1900
61832,36C550,"VETERANS AFFAIRS, DEPARTMENT OF",IL,DANVILLE,contracting_office,04/01/2016 00:00:00,550-DANVILLE(00550),USA,bb633c20-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
86004,128167,"AGRICULTURE, DEPARTMENT OF",AZ,FLAGSTAFF,contracting_office,04/01/2016 00:00:00,USDA FOREST SERVICE,USA,baed3d7e-89d1-11e7-89d0-1cc1de329608,FOREST SERVICE,12C2
61554,15UPEK,"JUSTICE, DEPARTMENT OF",IL,PEKIN,contracting_office,04/01/2016 00:00:00,FCI PEKIN,USA,bb3d510e-89d1-11e7-89d0-1cc1de329608,FEDERAL PRISON INDUSTRIES / UNICOR,1542
40121-5000,W9124D,DEPT OF DEFENSE,KY,FORT KNOX,contracting_office,12/01/2014 00:00:00,W6QM MICC-FT KNOX,USA,bba28ca0-89d1-11e7-89d0-1cc1de329608,DEPT OF THE ARMY,2100
19111,SPE5E9,DEPT OF DEFENSE,PA,PHILADELPHIA,contracting_office,10/01/2016 00:00:00,DLA TROOP SUPPORT,USA,bbbbbe6e-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
03801-5000,N39040,DEPT OF DEFENSE,NH,PORTSMOUTH,contracting_office,04/01/2014 00:00:00,PORTSMOUTH NAVAL SHIPYARD GF,USA,bb918c8a-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
85008-3442,W912L2,DEPT OF DEFENSE,AZ,PHOENIX,contracting_office,10/01/2003 00:00:00,W7MV USPFO ACTIVITY AZ ARNG,USA,bba6c008-89d1-11e7-89d0-1cc1de329608,DEPT OF THE ARMY,2100
38018,1247KY,"AGRICULTURE, DEPARTMENT OF",TN,CORDOVA,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ,USA,bb178812-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
31408,1243NY,"AGRICULTURE, DEPARTMENT OF",GA,SAVANNAH,contracting_office,04/01/2016 00:00:00,USDA  APHIS  PPQ,USA,bb13218c-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
99201,360500,"VETERANS AFFAIRS, DEPARTMENT OF",WA,SPOKANE,contracting_office,04/01/2016 00:00:00,DEPT OF VETERANS AFFAIRS,USA,bb56a794-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
97701,1204GG,"AGRICULTURE, DEPARTMENT OF",OR,BEND,contracting_office,04/01/2016 00:00:00,USDA  FOREST SERVICE,USA,bae89044-89d1-11e7-89d0-1cc1de329608,FOREST SERVICE,12C2
15940,15UL0R,"JUSTICE, DEPARTMENT OF",PA,LORETTO,contracting_office,04/01/2016 00:00:00,FCI LORETTO,USA,bb3d5096-89d1-11e7-89d0-1cc1de329608,FEDERAL PRISON INDUSTRIES / UNICOR,1542
03101-1518,S3319A,DEPT OF DEFENSE,NH,MANCHESTER,contracting_office,10/01/2004 00:00:00,DCMA MANCHESTER,USA,bbb78958-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
13261,15JA52,"JUSTICE, DEPARTMENT OF",NY,SYRACUSE,contracting_office,04/01/2016 00:00:00,U.S. ATTORNEYS OFFICE-NY(N) (USA52),USA,bb34f5ae-89d1-11e7-89d0-1cc1de329608,"OFFICES, BOARDS AND DIVISIONS",1501
23297-5086,S4720A,DEPT OF DEFENSE,VA,RICHMOND,contracting_office,10/01/2004 00:00:00,DCMA NORFOLK DEF SUPPLY CTR,USA,bbb78ab0-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
20250,123148,"AGRICULTURE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,USDA FAS,USA,baf166a8-89d1-11e7-89d0-1cc1de329608,FARM SERVICE AGENCY,12D2
58102,36C437,"VETERANS AFFAIRS, DEPARTMENT OF",ND,FARGO,contracting_office,04/01/2016 00:00:00,437-FARGO VA MEDICAL CENTER (00437),USA,bb633b08-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
49016,36P515,"VETERANS AFFAIRS, DEPARTMENT OF",MI,BATTLE CREEK,contracting_office,04/01/2016 00:00:00,515P-BATTLE CREEK PROSTHTIC(00515),USA,bb676b26-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
20857,75S202,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",MD,ROCKVILLE,contracting_office,04/01/2016 00:00:00,SUBSTANCE ABUSE MENTAL HEALTH SVC,USA,bb807bfc-89d1-11e7-89d0-1cc1de329608,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION,7522
,12PK16,"AGRICULTURE, DEPARTMENT OF",,ARCADIA,contracting_office,04/01/2016 00:00:00,USDA  APHIS  IS,ZAF,bb285c38-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
53202,15JA89,"JUSTICE, DEPARTMENT OF",WI,MILWAUKEE,contracting_office,04/01/2016 00:00:00,U.S. ATTORNEYS OFFICE-WI(E) (USA89),USA,bb39209e-89d1-11e7-89d0-1cc1de329608,"OFFICES, BOARDS AND DIVISIONS",1501
12235-9999,1223LH,"AGRICULTURE, DEPARTMENT OF",NY,ALBANY,contracting_office,04/01/2016 00:00:00,USDA  AMS  SCIENCE DIV,USA,baf9d9ea-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
98278-7500,N55627,DEPT OF DEFENSE,WA,OAK HARBOR,contracting_office,10/01/2004 00:00:00,ELECTRONIC ATTACK WING US PACIFIC,USA,bb918e6a-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
20398-5540,N62387,DEPT OF DEFENSE,DC,WASHINGTON,contracting_office,10/01/2014 00:00:00,MSC PROGRAM MANAGEMENT CENTRALIZED,USA,bb95cc1a-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
02210-2184,S5106A,DEPT OF DEFENSE,MA,BOSTON,contracting_office,10/01/2008 00:00:00,DCMA PROCUREMENT CENTER BOSTON,USA,bbb78b68-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
23459-1179,N49093,DEPT OF DEFENSE,VA,VIRGINIA BEACH,contracting_office,10/01/2006 00:00:00,NAVAL SPECIAL WARFARE ADV TRNG CMD,USA,bb918dea-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
80914-2900,FA8714,DEPT OF DEFENSE,CO,PETERSON AFB,contracting_office,10/01/2011 00:00:00,FA8714  AFLCMC HBQK C SPACE,USA,bbb35654-89d1-11e7-89d0-1cc1de329608,DEPT OF THE AIR FORCE,5700
19111-5096,SPM5A8,DEPT OF DEFENSE,PA,PHILADELPHIA,contracting_office,10/01/2016 00:00:00,DLA AVIATION,USA,bbbffe16-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
63042,S2606A,DEPT OF DEFENSE,MO,HAZELWOOD,contracting_office,10/01/2004 00:00:00,DCMA BOEING ST LOUIS,USA,bbb788e8-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
92135-7058,SPEFA1,DEPT OF DEFENSE,CA,SAN DIEGO,contracting_office,01/01/2013 00:00:00,DLA AVIATION AT SAN DIEGO,USA,bbbffce6-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
20520,19MZ50,"STATE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,AMERICAN EMBASSY MAPUTO,USA,bb4e433a-89d1-11e7-89d0-1cc1de329608,"STATE, DEPARTMENT OF",1900
32905-4102,S1009A,DEPT OF DEFENSE,FL,PALM BAY,contracting_office,10/01/2004 00:00:00,DCMA SURF COMM AND SUPP SYS HARRIS,USA,bbb3593c-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
02542,70Z052,"HOMELAND SECURITY, DEPARTMENT OF",MA,BUZZARDS BAY,contracting_office,04/01/2016 00:00:00,BASE CAPE COD(00052),USA,bb7c45a4-89d1-11e7-89d0-1cc1de329608,U.S. COAST GUARD,7008
01803,6913G4,"TRANSPORTATION, DEPARTMENT OF",MA,BURLINGTON,contracting_office,04/01/2016 00:00:00,FAA,USA,bb781b26-89d1-11e7-89d0-1cc1de329608,FEDERAL AVIATION ADMINISTRATION,6920
20109-2342,S5113A,DEPT OF DEFENSE,VA,MANASSAS,contracting_office,10/01/2004 00:00:00,DCMA COST AND PRICING CENTER,USA,bbb78b98-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
70767,127K0K,"AGRICULTURE, DEPARTMENT OF",LA,PORT ALLEN,contracting_office,04/01/2016 00:00:00,USDA GIPSA,USA,bb2c8da8-89d1-11e7-89d0-1cc1de329608,"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION",12K4
34142,124214,"AGRICULTURE, DEPARTMENT OF",FL,IMMOKALEE,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ,USA,bb131e4c-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
96540-1000,N69434,DEPT OF DEFENSE,AP,FPO,contracting_office,10/01/2006 00:00:00,NAVOPSPTCEN GUAM,USA,bb9e43b4-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
60616,N63215,DEPT OF DEFENSE,IL,CHICAGO,contracting_office,10/01/2006 00:00:00,NROTCU ILLINOIS INST OF TECHNOLOGY,USA,bb9a09ce-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
20250,1231ME,"AGRICULTURE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,USDA RURAL DEVELOPMENT,USA,baf168b0-89d1-11e7-89d0-1cc1de329608,RURAL HOUSING SERVICE,12E3
35812,80MSFC,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,AL,HUNTSVILLE,contracting_office,04/01/2016 00:00:00,NASA MARSHALL SPACE FLIGHT CENTER,USA,bb84a5c0-89d1-11e7-89d0-1cc1de329608,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000
20523-1000,7200AA,AGENCY FOR INTERNATIONAL DEVELOPMENT,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,USAID M/OAA,USA,bb7c47ac-89d1-11e7-89d0-1cc1de329608,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200
96861,N45582,DEPT OF DEFENSE,HI,CAMP H M SMITH,contracting_office,10/01/2006 00:00:00,SPECIAL OPERATIONS COMMAND PACIFIC,USA,bb918d9a-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
29201,124627,"AGRICULTURE, DEPARTMENT OF",SC,COLUMBIA,contracting_office,04/01/2016 00:00:00,USDA  AMS  POULTRY DIVISION,USA,bafe0b5a-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
92311-5050,M62204,DEPT OF DEFENSE,CA,BARSTOW,contracting_office,04/19/2013 00:00:00,COMMANDING OFFICER,USA,bb8d437a-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
23297-5770,SPM4A8,DEPT OF DEFENSE,VA,RICHMOND,contracting_office,10/01/2005 00:00:00,DLA AVIATION,USA,bbbffdd6-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
,720233,AGENCY FOR INTERNATIONAL DEVELOPMENT,,NICOSIA,contracting_office,04/01/2016 00:00:00,USAID/CYPRUS,CYP,bb80789c-89d1-11e7-89d0-1cc1de329608,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200
23459,N4365A,DEPT OF DEFENSE,VA,VIRGINIA BEACH,contracting_office,10/01/2006 00:00:00,COASTAL RIVERINE GROUP TWO,USA,bb918d32-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
19111,SPE8ES,DEPT OF DEFENSE,PA,PHILADELPHIA,contracting_office,05/01/2013 00:00:00,DLA TROOP SUPPORT,USA,bbbffcd6-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
20250,1231AA,"AGRICULTURE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,USDA GIPSA,USA,bb285d10-89d1-11e7-89d0-1cc1de329608,"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION",12K4
38018,124713,"AGRICULTURE, DEPARTMENT OF",TN,MEMPHIS,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ,USA,bb1787d2-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
28144,364518,"VETERANS AFFAIRS, DEPARTMENT OF",NC,SALISBURY,contracting_office,04/01/2016 00:00:00,DEPT OF VETERANS AFFAIRS,USA,bb5add16-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
27601,15JA56,"JUSTICE, DEPARTMENT OF",NC,RALEIGH,contracting_office,04/01/2016 00:00:00,U.S. ATTORNEYS OFFICE-NC(E) (USA56),USA,bb34f5ce-89d1-11e7-89d0-1cc1de329608,"OFFICES, BOARDS AND DIVISIONS",1501
20520,19JA51,"STATE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,AMERICAN CONSULATE NAHA,USA,bb4e41ca-89d1-11e7-89d0-1cc1de329608,"STATE, DEPARTMENT OF",1900
20785,15MA20,"JUSTICE, DEPARTMENT OF",MD,LANDOVER,contracting_office,04/01/2016 00:00:00,"U.S. DEPT OF JUSTICE, USMS",USA,bb4184bc-89d1-11e7-89d0-1cc1de329608,U.S. MARSHALS SERVICE,1544
11735,3623BN,"VETERANS AFFAIRS, DEPARTMENT OF",NY,FARMINGDALE,contracting_office,04/01/2016 00:00:00,DEPT OF VETERANS AFFAIRS,USA,bb56a8fc-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
73145-3303,FA8133,DEPT OF DEFENSE,OK,TINKER AFB,contracting_office,10/01/2015 00:00:00,FA8133  ENTRPRSE CLOSEOUT AFSC PZAC,USA,bbaf26e8-89d1-11e7-89d0-1cc1de329608,DEPT OF THE AIR FORCE,5700
39216,364415,"VETERANS AFFAIRS, DEPARTMENT OF",MS,JACKSON,contracting_office,04/01/2016 00:00:00,VAMC   RESIDENT ENGINEER,USA,bb5adcf6-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
30012,124L19,"AGRICULTURE, DEPARTMENT OF",GA,CONYERS,contracting_office,04/01/2016 00:00:00,USDA  APHIS  VETERINARY SERVICES,USA,bb17892a-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
27606,1245KN,"AGRICULTURE, DEPARTMENT OF",NC,RALEIGH,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ SITC,USA,bb1786ca-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
46226,125273,"AGRICULTURE, DEPARTMENT OF",IN,INDIANAPOLIS,contracting_office,04/01/2016 00:00:00,USDA AMS FVP FPB,USA,bb024162-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
92106-3521,N53223,DEPT OF DEFENSE,CA,SAN DIEGO,contracting_office,09/12/2012 00:00:00,UNDERSEA WARFIGHTING DEV CTR,USA,bb918e02-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
45433-7211,FA8606,DEPT OF DEFENSE,OH,WRIGHT PATTERSON AFB,contracting_office,10/01/2011 00:00:00,FA8606  AFLCMC WNUK,USA,bbaf2910-89d1-11e7-89d0-1cc1de329608,DEPT OF THE AIR FORCE,5700
19111,SPELW1,DEPT OF DEFENSE,PA,PHILADELPHIA,contracting_office,10/01/2013 00:00:00,DCSO EMALL,USA,bbbffd06-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
33126,1242J1,"AGRICULTURE, DEPARTMENT OF",FL,MIAMI,contracting_office,04/01/2016 00:00:00,USDA APHIS IS,USA,bb1320c4-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20229,70B06C,"HOMELAND SECURITY, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,MISSION SUPPORT CTR DIV,USA,bb7c46b4-89d1-11e7-89d0-1cc1de329608,U.S. CUSTOMS AND BORDER PROTECTION,7014
11530-4761,S3309A,DEPT OF DEFENSE,NY,GARDEN CITY,contracting_office,10/01/2004 00:00:00,DCMA GARDEN CITY,USA,bbb78940-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
15222,47PD06,GENERAL SERVICES ADMINISTRATION,PA,PITTSBURGH,contracting_office,04/01/2016 00:00:00,PBS R3,USA,bb73f302-89d1-11e7-89d0-1cc1de329608,PUBLIC BUILDINGS SERVICE,4740
20737-1238,123K91,"AGRICULTURE, DEPARTMENT OF",MD,RIVERDALE,contracting_office,04/01/2016 00:00:00,USDA  APHIS  PPD  PRAS,USA,bb0ee914-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20202,910006,"EDUCATION, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,OFFICE OF THE CHIEF FINANCIAL OFCR,USA,bb88cdc6-89d1-11e7-89d0-1cc1de329608,"EDUCATION, DEPARTMENT OF",9100
43215,125569,"AGRICULTURE, DEPARTMENT OF",OH,COLUMBUS,contracting_office,04/01/2016 00:00:00,USDA  AMS  POULTRY DIVISION,USA,bb0241c2-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
54501,1256E9,"AGRICULTURE, DEPARTMENT OF",WI,RHINELANDER,contracting_office,04/01/2016 00:00:00,USDA  APHIS  ADC,USA,bb1bb45e-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
26101,203414,"TREASURY, DEPARTMENT OF THE",WV,PARKERSBURG,contracting_office,04/01/2016 00:00:00,ARC DIV PROC SVCS - TTB,USA,bb5274a6-89d1-11e7-89d0-1cc1de329608,BUREAU OF THE FISCAL SERVICE,2036
23511,N09963,DEPT OF DEFENSE,VA,NORFOLK,contracting_office,10/01/2006 00:00:00,VAW 126,USA,bb8d4692-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
79835,127AB1,"AGRICULTURE, DEPARTMENT OF",TX,CANUTILLO,contracting_office,04/01/2016 00:00:00,USDA AMS FVP FPB,USA,bb02436a-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
